id,focus,signal,slack,drag,confidence,score,lane
l001,window width,35,33,6,25,116,hold
l002,metric stability,35,34,6,55,147,watch
l003,explainability,35,35,6,85,178,ship
l004,feature drift,35,36,18,25,95,hold
l005,window width,35,37,18,55,126,watch
l006,metric stability,35,38,18,85,157,watch
l007,explainability,35,39,34,25,66,hold
l008,feature drift,35,40,34,55,97,hold
l009,window width,35,41,34,85,128,watch
l010,metric stability,60,42,6,25,175,ship
l011,explainability,60,43,6,55,206,ship
l012,feature drift,60,44,6,85,237,ship
l013,window width,60,45,18,25,154,watch
l014,metric stability,60,46,18,55,185,ship
l015,explainability,60,47,18,85,216,ship
l016,feature drift,60,48,34,25,125,watch
l017,window width,60,32,34,55,139,watch
l018,metric stability,60,33,34,85,170,ship
l019,explainability,85,34,6,25,217,ship
l020,feature drift,85,35,6,55,248,ship
l021,window width,85,36,6,85,279,ship
l022,metric stability,85,37,18,25,196,ship
l023,explainability,85,38,18,55,227,ship
l024,feature drift,85,39,18,85,258,ship
l025,window width,85,40,34,25,167,ship
l026,metric stability,85,41,34,55,198,ship
l027,explainability,85,42,34,85,229,ship
